Time id,Material,Material_Id,Quantity,Total_Value
28,S10-130653,41365.0,51.0,469319.93
29,S10-130653,41365.0,60.0,501966.24
30,S10-130653,41365.0,40.0,308452.829999999
31,S10-130653,41365.0,56.0,448211.8
32,S10-130653,41365.0,72.0,549760.59
33,S10-130653,41365.0,33.0,251333.13
34,S10-130653,41365.0,64.0,487240.969999999
35,S10-130653,41365.0,39.0,296872.28
36,S10-130653,41365.0,55.0,418662.809999999
37,S10-130653,41365.0,121.0,921052.56
38,S10-130653,41365.0,97.0,740962.3
1,S23-240013,41519.0,28.0,184240.0
2,S23-240013,41519.0,49.0,322420.15
3,S23-240013,41519.0,70.0,460600.7
4,S23-240013,41519.0,24.0,157922.879999999
5,S23-240013,41519.0,4.0,26320.92
6,S23-240013,41519.0,39.0,256628.849999999
7,S23-240013,41519.0,63.0,414545.34
8,S23-240013,41519.0,56.0,368481.889999999
9,S23-240013,41519.0,43.0,289160.37
10,S23-240013,41519.0,54.0,375046.659999999
11,S23-240013,41519.0,75.0,528402.729999999
12,S23-240013,41519.0,60.0,427204.17
13,S23-240013,41519.0,42.0,299657.26
14,S23-240013,41519.0,40.0,285845.959999999
15,S23-240013,41519.0,72.0,514654.639999999
16,S23-240013,41519.0,34.0,242901.84
17,S23-240013,41519.0,34.0,242893.16
18,S23-240013,41519.0,52.0,371739.279999999
19,S23-240013,41519.0,59.0,421771.55
20,S23-240013,41519.0,55.0,393214.78
21,S23-240013,41519.0,39.0,278828.3
22,S23-240013,41519.0,49.0,350322.8
23,S23-240013,41519.0,51.0,364622.76
24,S23-240013,41519.0,70.0,500476.3
25,S23-240013,41519.0,64.0,457584.56
26,S23-240013,41519.0,61.0,436140.129999999
27,S23-240013,41519.0,72.0,514791.72
28,S23-240013,41519.0,32.0,228797.339999999
29,S23-240013,41519.0,72.0,514795.48
30,S23-240013,41519.0,82.0,586295.93
31,S23-240013,41519.0,71.0,507647.26
32,S23-240013,41519.0,84.0,600580.99
33,S23-240013,41519.0,57.0,407548.62
34,S23-240013,41519.0,67.0,479049.699999999
35,S23-240013,41519.0,80.0,572000.0
36,S23-240013,41519.0,99.0,707850.0
37,S23-240013,41519.0,89.0,636350.0
38,S23-240013,41519.0,101.0,722149.889999999
1,C72-000431,2567.0,3.0,86700.0
2,C72-000431,2567.0,9.0,260100.0
3,C72-000431,2567.0,18.0,520200.0
4,C72-000431,2567.0,7.0,202300.0
5,C72-000431,2567.0,1.0,28900.0
6,C72-000431,2567.0,9.0,260100.0
7,C72-000431,2567.0,14.0,404600.0
8,C72-000431,2567.0,12.0,346800.0
9,C72-000431,2567.0,13.0,375700.0
10,C72-000431,2567.0,8.0,231200.0
11,C72-000431,2567.0,9.0,317300.0
12,C72-000431,2567.0,16.0,590400.0
13,C72-000431,2567.0,8.0,295200.0
14,C72-000431,2567.0,3.0,110700.0
15,C72-000431,2567.0,19.0,701100.0
16,C72-000431,2567.0,4.0,148860.0
17,C72-000431,2567.0,13.0,470950.0
18,C72-000431,2567.0,16.0,590400.0
19,C72-000431,2567.0,10.0,359700.0
20,C72-000431,2567.0,9.0,316396.3
21,C72-000431,2567.0,15.0,553500.0
22,C72-000431,2567.0,6.0,221400.0
23,C72-000431,2567.0,6.0,221400.0
24,C72-000431,2567.0,10.0,369000.0
25,C72-000431,2567.0,12.0,442800.0
26,C72-000431,2567.0,14.0,516600.0
27,C72-000431,2567.0,12.0,443322.12
28,C72-000431,2567.0,2.0,73879.4
29,C72-000431,2567.0,8.0,295550.48
30,C72-000431,2567.0,14.0,517872.81
31,C72-000431,2567.0,7.0,258758.4
32,C72-000431,2567.0,14.0,517400.0
33,C72-000431,2567.0,20.0,740400.0
34,C72-000431,2567.0,11.0,406300.0
35,C72-000431,2567.0,23.0,850420.0
36,C72-000431,2567.0,25.0,923080.0
37,C72-000431,2567.0,14.0,516850.0
38,C72-000431,2567.0,7.0,258450.0
6,S01-510164,34398.0,2.0,222000.0
7,S01-510164,34398.0,2.0,222000.0
10,S01-510164,34398.0,1.0,111000.0
12,S01-510164,34398.0,4.0,444000.0
13,S01-510164,34398.0,3.0,333000.0
14,S01-510164,34398.0,1.0,111000.0
18,S01-510164,34398.0,1.0,111000.0
19,S01-510164,34398.0,1.0,111000.0
20,S01-510164,34398.0,1.0,111000.0
22,S01-510164,34398.0,3.0,333000.0
25,S01-510164,34398.0,2.0,222000.0
26,S01-510164,34398.0,2.0,222000.0
27,S01-510164,34398.0,2.0,222000.0
28,S01-510164,34398.0,2.0,222000.0
29,S01-510164,34398.0,4.0,500187.5
30,S01-510164,34398.0,3.0,372288.199999999
31,S01-510164,34398.0,2.0,280388.12
32,S01-510164,34398.0,11.0,1538488.48999999
33,S01-510164,34398.0,4.0,558290.21
34,S01-510164,34398.0,4.0,564844.33
35,S01-510164,34398.0,5.0,708489.679999999
36,S01-510164,34398.0,2.0,283517.93
37,S01-510164,34398.0,2.0,286666.67
38,S01-510164,34398.0,2.0,289333.34
1,C73-000214,2629.0,3.0,267945.0
2,C73-000214,2629.0,2.0,173643.4
3,C73-000214,2629.0,2.0,173643.4
4,C73-000214,2629.0,1.0,91707.23
6,C73-000214,2629.0,2.0,183187.24
7,C73-000214,2629.0,2.0,183187.229999999
8,C73-000214,2629.0,3.0,278819.19
9,C73-000214,2629.0,5.0,462006.41
10,C73-000214,2629.0,2.0,194043.33
11,C73-000214,2629.0,4.0,365789.179999999
12,C73-000214,2629.0,5.0,460923.06
13,C73-000214,2629.0,3.0,281610.0
14,C73-000214,2629.0,3.0,291960.0
15,C73-000214,2629.0,4.0,375171.52
16,C73-000214,2629.0,1.0,96346.61
17,C73-000214,2629.0,1.0,96346.6
18,C73-000214,2629.0,8.0,808505.25
19,C73-000214,2629.0,3.0,310629.949999999
20,C73-000214,2629.0,1.0,107991.49
21,C73-000214,2629.0,3.0,321786.329999999
22,C73-000214,2629.0,1.0,106631.75
23,C73-000214,2629.0,2.0,217299.04
24,C73-000214,2629.0,2.0,217299.04
25,C73-000214,2629.0,2.0,217299.04
26,C73-000214,2629.0,5.0,544247.85
27,C73-000214,2629.0,3.0,328393.589999999
28,C73-000214,2629.0,1.0,110889.57
29,C73-000214,2629.0,2.0,221779.14
30,C73-000214,2629.0,4.0,443558.26
31,C73-000214,2629.0,5.0,557372.0
32,C73-000214,2629.0,9.0,943738.94
33,C73-000214,2629.0,8.0,812687.0
34,C73-000214,2629.0,1.0,103133.08
35,C73-000214,2629.0,5.0,511589.67
36,C73-000214,2629.0,7.0,689325.4
37,C73-000214,2629.0,3.0,301682.07
38,C73-000214,2629.0,2.0,196644.68
1,S07-105059,34413.0,3.0,246864.5
2,S07-105059,34413.0,13.0,1172783.31
3,S07-105059,34413.0,3.0,265103.08
4,S07-105059,34413.0,4.0,350029.88
5,S07-105059,34413.0,2.0,176328.41
7,S07-105059,34413.0,4.0,352656.82
8,S07-105059,34413.0,5.0,425850.0
9,S07-105059,34413.0,4.0,340680.0
10,S07-105059,34413.0,1.0,85170.0
11,S07-105059,34413.0,3.0,255510.0
12,S07-105059,34413.0,8.0,681360.0
13,S07-105059,34413.0,6.0,511020.0
14,S07-105059,34413.0,3.0,255510.0
15,S07-105059,34413.0,2.0,170340.0
16,S07-105059,34413.0,3.0,255721.86
17,S07-105059,34413.0,7.0,597602.38
18,S07-105059,34413.0,7.0,596807.91
19,S07-105059,34413.0,7.0,596278.27
20,S07-105059,34413.0,5.0,425850.0
21,S07-105059,34413.0,6.0,511020.0
22,S07-105059,34413.0,2.0,170340.0
23,S07-105059,34413.0,3.0,255543.84
24,S07-105059,34413.0,3.0,255554.509999999
25,S07-105059,34413.0,2.0,170369.669999999
26,S07-105059,34413.0,8.0,681456.779999999
27,S07-105059,34413.0,6.0,511093.839999999
28,S07-105059,34413.0,6.0,511039.57
29,S07-105059,34413.0,2.0,170343.98
30,S07-105059,34413.0,10.0,851706.64
31,S07-105059,34413.0,7.0,596194.64
32,S07-105059,34413.0,7.0,596191.32
33,S07-105059,34413.0,6.0,511020.0
34,S07-105059,34413.0,5.0,425850.0
35,S07-105059,34413.0,2.0,170340.0
36,S07-105059,34413.0,3.0,255510.0
37,S07-105059,34413.0,5.0,425850.0
38,S07-105059,34413.0,8.0,704000.0
1,C72-100234,2587.0,6.0,141000.0
2,C72-100234,2587.0,8.0,188000.0
3,C72-100234,2587.0,12.0,282000.0
4,C72-100234,2587.0,3.0,70500.0
6,C72-100234,2587.0,4.0,93900.0
7,C72-100234,2587.0,7.0,164500.0
8,C72-100234,2587.0,5.0,117500.0
9,C72-100234,2587.0,7.0,164500.0
10,C72-100234,2587.0,7.0,168000.0
11,C72-100234,2587.0,5.0,143000.0
12,C72-100234,2587.0,10.0,285000.0
13,C72-100234,2587.0,19.0,541500.0
14,C72-100234,2587.0,12.0,342000.0
15,C72-100234,2587.0,21.0,607200.0
16,C72-100234,2587.0,6.0,178900.0
17,C72-100234,2587.0,6.0,178100.0
18,C72-100234,2587.0,6.0,171000.0
19,C72-100234,2587.0,18.0,517500.0
20,C72-100234,2587.0,13.0,370200.0
21,C72-100234,2587.0,18.0,513000.0
22,C72-100234,2587.0,14.0,399000.0
23,C72-100234,2587.0,21.0,598500.0
24,C72-100234,2587.0,18.0,513000.0
25,C72-100234,2587.0,16.0,456000.0
26,C72-100234,2587.0,13.0,370500.0
27,C72-100234,2587.0,21.0,598500.0
28,C72-100234,2587.0,12.0,342000.0
29,C72-100234,2587.0,13.0,370500.0
30,C72-100234,2587.0,9.0,256500.0
31,C72-100234,2587.0,14.0,400300.0
32,C72-100234,2587.0,25.0,712500.0
33,C72-100234,2587.0,26.0,718100.0
34,C72-100234,2587.0,12.0,342000.0
35,C72-100234,2587.0,12.0,342000.0
36,C72-100234,2587.0,17.0,484500.0
37,C72-100234,2587.0,14.0,399000.0
38,C72-100234,2587.0,5.0,142500.0
2,S02-010074,34400.0,20.0,368000.0
3,S02-010074,34400.0,20.0,368000.0
4,S02-010074,34400.0,8.0,147200.0
6,S02-010074,34400.0,56.0,1030400.0
7,S02-010074,34400.0,112.0,2060800.0
8,S02-010074,34400.0,72.0,1324800.0
10,S02-010074,34400.0,40.0,736000.0
11,S02-010074,34400.0,24.0,441600.0
12,S02-010074,34400.0,26.0,478400.0
13,S02-010074,34400.0,16.0,294400.0
14,S02-010074,34400.0,8.0,147200.0
15,S02-010074,34400.0,32.0,588800.0
17,S02-010074,34400.0,24.0,311696.64
18,S02-010074,34400.0,84.0,1202945.72
19,S02-010074,34400.0,56.0,727151.12
20,S02-010074,34400.0,52.0,620456.76
21,S02-010074,34400.0,56.0,651144.659999999
22,S02-010074,34400.0,32.0,369472.56
23,S02-010074,34400.0,20.0,232290.719999999
24,S02-010074,34400.0,28.0,323608.8
25,S02-010074,34400.0,20.0,230179.72
26,S02-010074,34400.0,8.0,91805.68
27,S02-010074,34400.0,12.0,141588.44
28,S02-010074,34400.0,48.0,562009.679999999
29,S02-010074,34400.0,8.0,92974.48
30,S02-010074,34400.0,56.0,642988.08
31,S02-010074,34400.0,48.0,547869.46
32,S02-010074,34400.0,32.0,364990.4
33,S02-010074,34400.0,36.0,410581.9
34,S02-010074,34400.0,29.0,330745.0
35,S02-010074,34400.0,69.0,786945.0
36,S02-010074,34400.0,52.0,593060.0
37,S02-010074,34400.0,116.0,1322980.0
38,S02-010074,34400.0,76.0,867813.72
1,C06-501098,693.0,8.0,64000.11
2,C06-501098,693.0,22.0,179984.86
3,C06-501098,693.0,18.0,151231.33
4,C06-501098,693.0,9.0,75925.2699999999
6,C06-501098,693.0,9.0,75960.09
7,C06-501098,693.0,10.0,85150.13
8,C06-501098,693.0,22.0,181816.93
9,C06-501098,693.0,29.0,264777.59
10,C06-501098,693.0,16.0,143162.3
11,C06-501098,693.0,39.0,350805.46
12,C06-501098,693.0,20.0,181212.02
13,C06-501098,693.0,29.0,268378.139999999
14,C06-501098,693.0,23.0,217122.8
15,C06-501098,693.0,14.0,130312.52
16,C06-501098,693.0,4.0,36321.46
17,C06-501098,693.0,24.0,231668.71
18,C06-501098,693.0,24.0,239083.24
19,C06-501098,693.0,21.0,220928.46
20,C06-501098,693.0,22.0,229354.95
21,C06-501098,693.0,38.0,389100.16
22,C06-501098,693.0,29.0,309110.66
23,C06-501098,693.0,30.0,308130.259999999
24,C06-501098,693.0,45.0,454311.84
25,C06-501098,693.0,54.0,520984.069999999
26,C06-501098,693.0,75.0,698481.729999999
27,C06-501098,693.0,35.0,325562.779999999
28,C06-501098,693.0,27.0,257844.57
29,C06-501098,693.0,30.0,289077.839999999
30,C06-501098,693.0,21.0,200831.58
31,C06-501098,693.0,42.0,399669.62
32,C06-501098,693.0,49.0,465706.179999999
33,C06-501098,693.0,35.0,329631.07
34,C06-501098,693.0,43.0,402547.97
35,C06-501098,693.0,25.0,233868.719999999
36,C06-501098,693.0,39.0,364754.33
37,C06-501098,693.0,85.0,795431.86
38,C06-501098,693.0,92.0,859244.33
1,S10-130781,41366.0,34.0,241812.32
2,S10-130781,41366.0,34.0,262075.299999999
3,S10-130781,41366.0,30.0,233332.94
4,S10-130781,41366.0,12.0,93419.16
6,S10-130781,41366.0,34.0,264846.7
7,S10-130781,41366.0,28.0,219324.919999999
8,S10-130781,41366.0,38.0,296855.7
9,S10-130781,41366.0,53.0,400475.89
10,S10-130781,41366.0,62.0,403000.0
11,S10-130781,41366.0,56.0,364000.0
12,S10-130781,41366.0,44.0,286000.0
13,S10-130781,41366.0,40.0,260000.0
14,S10-130781,41366.0,34.0,227032.0
15,S10-130781,41366.0,26.0,170401.56
16,S10-130781,41366.0,34.0,222431.86
17,S10-130781,41366.0,30.0,195629.919999999
18,S10-130781,41366.0,54.0,351365.94
19,S10-130781,41366.0,50.0,325138.18
20,S10-130781,41366.0,48.0,312040.44
21,S10-130781,41366.0,80.0,521704.36
22,S10-130781,41366.0,60.0,391180.56
23,S10-130781,41366.0,88.0,573876.9
24,S10-130781,41366.0,86.0,556525.899999999
25,S10-130781,41366.0,128.0,811858.259999999
26,S10-130781,41366.0,126.0,657056.92
27,S10-130781,41366.0,98.0,507361.42
28,S10-130781,41366.0,70.0,360421.239999999
29,S10-130781,41366.0,34.0,158569.1
30,S10-130781,41366.0,54.0,227483.219999999
31,S10-130781,41366.0,78.0,343826.88
32,S10-130781,41366.0,74.0,311205.02
33,S10-130781,41366.0,46.0,189427.54
34,S10-130781,41366.0,92.0,378061.819999999
35,S10-130781,41366.0,42.0,172440.02
36,S10-130781,41366.0,88.0,361273.02
37,S10-130781,41366.0,144.0,591126.3
38,S10-130781,41366.0,132.0,546171.0
1,S21-210365,41507.0,11.0,277166.56
2,S21-210365,41507.0,2.0,50198.19
3,S21-210365,41507.0,7.0,175008.61
4,S21-210365,41507.0,3.0,72917.4
6,S21-210365,41507.0,4.0,97223.2
7,S21-210365,41507.0,15.0,371115.029999999
8,S21-210365,41507.0,8.0,198338.79
9,S21-210365,41507.0,14.0,331503.96
10,S21-210365,41507.0,5.0,117862.0
11,S21-210365,41507.0,8.0,188579.2
12,S21-210365,41507.0,12.0,284146.22
13,S21-210365,41507.0,7.0,162306.46
14,S21-210365,41507.0,4.0,92863.0199999999
15,S21-210365,41507.0,2.0,46759.45
16,S21-210365,41507.0,2.0,46759.45
17,S21-210365,41507.0,10.0,229762.389999999
18,S21-210365,41507.0,12.0,280334.61
19,S21-210365,41507.0,10.0,241731.35
20,S21-210365,41507.0,11.0,268562.71
21,S21-210365,41507.0,10.0,237542.0
22,S21-210365,41507.0,7.0,166304.95
23,S21-210365,41507.0,18.0,427641.3
24,S21-210365,41507.0,11.0,249045.9
25,S21-210365,41507.0,12.0,267253.69
26,S21-210365,41507.0,14.0,311074.51
27,S21-210365,41507.0,11.0,244415.69
28,S21-210365,41507.0,15.0,349485.449999999
29,S21-210365,41507.0,9.0,209711.79
30,S21-210365,41507.0,14.0,326218.34
31,S21-210365,41507.0,18.0,419386.27
32,S21-210365,41507.0,14.0,319996.17
33,S21-210365,41507.0,14.0,314483.3
34,S21-210365,41507.0,13.0,283979.58
35,S21-210365,41507.0,21.0,455245.56
36,S21-210365,41507.0,12.0,254629.5
37,S21-210365,41507.0,10.0,209890.45
38,S21-210365,41507.0,5.0,104579.87
1,C37-300208,1795.0,30.0,105000.0
2,C37-300208,1795.0,25.0,87500.0
3,C37-300208,1795.0,33.0,115500.0
4,C37-300208,1795.0,31.0,116375.0
6,C37-300208,1795.0,37.0,139533.159999999
7,C37-300208,1795.0,55.0,212272.82
8,C37-300208,1795.0,56.0,217000.0
9,C37-300208,1795.0,52.0,201500.0
10,C37-300208,1795.0,36.0,148635.37
11,C37-300208,1795.0,57.0,259098.039999999
12,C37-300208,1795.0,42.0,198747.87
13,C37-300208,1795.0,50.0,238206.66
14,C37-300208,1795.0,34.0,162311.479999999
15,C37-300208,1795.0,34.0,162211.78
16,C37-300208,1795.0,37.0,176661.089999999
17,C37-300208,1795.0,47.0,224423.439999999
18,C37-300208,1795.0,62.0,305664.339999999
19,C37-300208,1795.0,64.0,346392.82
20,C37-300208,1795.0,49.0,283467.489999999
21,C37-300208,1795.0,61.0,359029.25
22,C37-300208,1795.0,42.0,248546.819999999
23,C37-300208,1795.0,63.0,373454.73
24,C37-300208,1795.0,47.0,278345.84
25,C37-300208,1795.0,77.0,445031.229999999
26,C37-300208,1795.0,72.0,356171.37
27,C37-300208,1795.0,62.0,287901.309999999
28,C37-300208,1795.0,60.0,274053.08
29,C37-300208,1795.0,41.0,185737.15
30,C37-300208,1795.0,73.0,322968.7
31,C37-300208,1795.0,60.0,260305.37
32,C37-300208,1795.0,73.0,310296.58
33,C37-300208,1795.0,70.0,296739.19
34,C37-300208,1795.0,77.0,325434.92
35,C37-300208,1795.0,67.0,283301.419999999
36,C37-300208,1795.0,97.0,406933.95
37,C37-300208,1795.0,127.0,536398.09
38,C37-300208,1795.0,111.0,465225.239999999
39,C37-300208,1795.0,12.0,50252.7999999999
1,S06-140112,34408.0,2.0,108000.0
2,S06-140112,34408.0,7.0,378000.0
3,S06-140112,34408.0,3.0,162000.0
4,S06-140112,34408.0,5.0,270064.29
5,S06-140112,34408.0,2.0,108036.73
6,S06-140112,34408.0,2.0,108032.64
7,S06-140112,34408.0,7.0,378093.28
8,S06-140112,34408.0,12.0,648033.69
9,S06-140112,34408.0,6.0,324003.08
10,S06-140112,34408.0,6.0,324005.14
11,S06-140112,34408.0,10.0,540004.5
12,S06-140112,34408.0,7.0,378002.13
13,S06-140112,34408.0,9.0,486001.7
14,S06-140112,34408.0,10.0,540001.27
15,S06-140112,34408.0,11.0,594000.14
16,S06-140112,34408.0,2.0,108000.12
17,S06-140112,34408.0,5.0,270000.3
18,S06-140112,34408.0,10.0,540000.22
19,S06-140112,34408.0,6.0,324000.06
20,S06-140112,34408.0,6.0,324000.05
21,S06-140112,34408.0,2.0,104444.45
22,S06-140112,34408.0,6.0,313333.35
23,S06-140112,34408.0,4.0,207703.71
24,S06-140112,34408.0,7.0,357259.28
25,S06-140112,34408.0,4.0,203111.12
26,S06-140112,34408.0,7.0,354796.29
27,S06-140112,34408.0,2.0,100259.26
28,S06-140112,34408.0,3.0,150388.889999999
29,S06-140112,34408.0,6.0,300407.42
30,S06-140112,34408.0,8.0,400296.3
31,S06-140112,34408.0,5.0,250185.17
32,S06-140112,34408.0,13.0,650139.6
33,S06-140112,34408.0,5.0,250541.88
34,S06-140112,34408.0,2.0,100533.34
35,S06-140112,34408.0,8.0,402133.34
36,S06-140112,34408.0,6.0,300799.99
37,S06-140112,34408.0,12.0,600000.0
38,S06-140112,34408.0,9.0,450000.0
1,C06-600082,823.0,24.0,204980.74
2,C06-600082,823.0,11.0,95045.57
3,C06-600082,823.0,22.0,192956.74
4,C06-600082,823.0,13.0,119030.2
5,C06-600082,823.0,1.0,9037.42
6,C06-600082,823.0,27.0,249085.729999999
7,C06-600082,823.0,22.0,203405.56
8,C06-600082,823.0,29.0,274357.82
9,C06-600082,823.0,12.0,118074.23
10,C06-600082,823.0,13.0,127913.7
11,C06-600082,823.0,25.0,249370.449999999
12,C06-600082,823.0,34.0,340728.779999999
13,C06-600082,823.0,29.0,296042.91
14,C06-600082,823.0,22.0,237274.229999999
15,C06-600082,823.0,16.0,173998.319999999
16,C06-600082,823.0,20.0,217954.96
17,C06-600082,823.0,20.0,218844.87
18,C06-600082,823.0,21.0,229882.3
19,C06-600082,823.0,23.0,251798.709999999
20,C06-600082,823.0,16.0,175189.899999999
21,C06-600082,823.0,21.0,229939.409999999
22,C06-600082,823.0,29.0,317541.46
23,C06-600082,823.0,40.0,437999.01999999897
24,C06-600082,823.0,35.0,383360.39
25,C06-600082,823.0,39.0,428699.76
26,C06-600082,823.0,26.0,294334.1
27,C06-600082,823.0,30.0,339281.87
28,C06-600082,823.0,16.0,183498.92
29,C06-600082,823.0,19.0,217378.349999999
30,C06-600082,823.0,25.0,284266.37
31,C06-600082,823.0,26.0,295344.04
32,C06-600082,823.0,15.0,170151.169999999
33,C06-600082,823.0,28.0,320353.0
34,C06-600082,823.0,19.0,220582.49
35,C06-600082,823.0,33.0,384475.63
36,C06-600082,823.0,27.0,314604.0
37,C06-600082,823.0,25.0,291300.0
38,C06-600082,823.0,18.0,209736.0
39,C06-600082,823.0,5.0,58260.0
1,S21-230130-01,41511.0,1.0,82300.0
2,S21-230130-01,41511.0,5.0,322341.67
3,S21-230130-01,41511.0,2.0,150883.34
4,S21-230130-01,41511.0,2.0,150883.33
6,S21-230130-01,41511.0,4.0,322325.19
7,S21-230130-01,41511.0,4.0,325953.17
8,S21-230130-01,41511.0,4.0,337260.37
9,S21-230130-01,41511.0,5.0,424710.63
10,S21-230130-01,41511.0,5.0,426972.079999999
12,S21-230130-01,41511.0,1.0,85600.0
13,S21-230130-01,41511.0,4.0,342400.0
14,S21-230130-01,41511.0,2.0,171200.0
15,S21-230130-01,41511.0,3.0,256800.0
16,S21-230130-01,41511.0,2.0,164120.0
17,S21-230130-01,41511.0,9.0,793800.0
18,S21-230130-01,41511.0,2.0,176400.0
19,S21-230130-01,41511.0,6.0,522277.93
20,S21-230130-01,41511.0,6.0,523122.07
21,S21-230130-01,41511.0,3.0,261561.029999999
22,S21-230130-01,41511.0,5.0,439552.88
23,S21-230130-01,41511.0,6.0,528621.15
24,S21-230130-01,41511.0,6.0,529200.0
25,S21-230130-01,41511.0,4.0,352800.0
26,S21-230130-01,41511.0,5.0,441000.0
27,S21-230130-01,41511.0,3.0,264600.0
28,S21-230130-01,41511.0,1.0,89427.27
29,S21-230130-01,41511.0,2.0,178854.54
30,S21-230130-01,41511.0,2.0,178854.54
31,S21-230130-01,41511.0,4.0,356345.47
32,S21-230130-01,41511.0,2.0,177242.97
33,S21-230130-01,41511.0,4.0,353990.08
34,S21-230130-01,41511.0,3.0,265492.56
35,S21-230130-01,41511.0,6.0,539994.42
36,S21-230130-01,41511.0,2.0,179998.16
37,S21-230130-01,41511.0,9.0,832115.7
38,S21-230130-01,41511.0,7.0,643860.7
1,S01-030111,34391.0,2.0,125000.0
2,S01-030111,34391.0,3.0,194062.5
3,S01-030111,34391.0,4.0,269687.5
4,S01-030111,34391.0,5.0,351875.0
6,S01-030111,34391.0,3.0,213750.0
7,S01-030111,34391.0,1.0,71250.0
8,S01-030111,34391.0,4.0,285000.0
9,S01-030111,34391.0,2.0,140250.0
10,S01-030111,34391.0,3.0,213750.0
11,S01-030111,34391.0,2.0,142500.0
12,S01-030111,34391.0,6.0,427500.0
13,S01-030111,34391.0,5.0,356250.0
16,S01-030111,34391.0,1.0,71222.22
17,S01-030111,34391.0,1.0,71236.11
18,S01-030111,34391.0,2.0,142476.849999999
20,S01-030111,34391.0,2.0,142484.56
22,S01-030111,34391.0,2.0,142484.57
23,S01-030111,34391.0,7.0,498734.57
24,S01-030111,34391.0,4.0,285000.0
25,S01-030111,34391.0,11.0,781249.99
26,S01-030111,34391.0,2.0,142000.0
27,S01-030111,34391.0,2.0,142200.0
28,S01-030111,34391.0,3.0,213157.14
29,S01-030111,34391.0,7.0,497261.92
30,S01-030111,34391.0,3.0,213098.229999999
31,S01-030111,34391.0,1.0,71032.74
32,S01-030111,34391.0,6.0,426500.0
33,S01-030111,34391.0,1.0,71000.0
34,S01-030111,34391.0,6.0,426000.0
35,S01-030111,34391.0,3.0,213500.0
36,S01-030111,34391.0,2.0,142000.0
37,S01-030111,34391.0,2.0,142142.86
38,S01-030111,34391.0,3.0,213214.289999999
1,C72-100224,2584.0,7.0,213500.0
2,C72-100224,2584.0,11.0,335500.0
3,C72-100224,2584.0,10.0,326600.0
4,C72-100224,2584.0,5.0,166000.0
5,C72-100224,2584.0,1.0,33200.0
6,C72-100224,2584.0,1.0,33200.0
7,C72-100224,2584.0,7.0,232400.0
8,C72-100224,2584.0,6.0,199200.0
9,C72-100224,2584.0,5.0,166000.0
10,C72-100224,2584.0,8.0,265100.0
11,C72-100224,2584.0,9.0,367500.0
12,C72-100224,2584.0,10.0,406000.0
13,C72-100224,2584.0,8.0,324800.0
14,C72-100224,2584.0,10.0,406000.0
15,C72-100224,2584.0,16.0,649600.0
16,C72-100224,2584.0,5.0,201100.0
17,C72-100224,2584.0,3.0,118400.0
18,C72-100224,2584.0,8.0,324800.0
19,C72-100224,2584.0,9.0,370400.0
20,C72-100224,2584.0,7.0,284200.0
21,C72-100224,2584.0,9.0,382200.0
22,C72-100224,2584.0,3.0,121800.0
23,C72-100224,2584.0,8.0,324800.0
24,C72-100224,2584.0,12.0,487200.0
25,C72-100224,2584.0,7.0,284200.0
26,C72-100224,2584.0,9.0,365400.0
27,C72-100224,2584.0,10.0,396380.95
28,C72-100224,2584.0,3.0,121511.43
29,C72-100224,2584.0,4.0,162229.0
30,C72-100224,2584.0,8.0,324778.79
31,C72-100224,2584.0,4.0,162399.88
32,C72-100224,2584.0,10.0,406000.0
33,C72-100224,2584.0,10.0,406000.0
34,C72-100224,2584.0,7.0,284200.0
35,C72-100224,2584.0,3.0,121800.0
36,C72-100224,2584.0,4.0,162400.0
37,C72-100224,2584.0,3.0,121800.0
38,C72-100224,2584.0,5.0,203000.0
20,S02-010179,34400.0,8.0,43184.0
22,S02-010179,34400.0,94.0,507412.0
23,S02-010179,34400.0,62.0,334676.0
24,S02-010179,34400.0,56.0,302288.0
25,S02-010179,34400.0,36.0,194328.0
26,S02-010179,34400.0,70.0,377860.0
27,S02-010179,34400.0,60.0,323880.0
28,S02-010179,34400.0,52.0,280696.0
29,S02-010179,34400.0,56.0,302288.0
30,S02-010179,34400.0,70.0,377860.0
31,S02-010179,34400.0,36.0,194328.0
32,S02-010179,34400.0,38.0,205124.0
33,S02-010179,34400.0,46.0,248308.0
34,S02-010179,34400.0,30.0,161940.0
35,S02-010179,34400.0,46.0,248308.0
36,S02-010179,34400.0,46.0,248308.0
37,S02-010179,34400.0,40.0,215920.0
38,S02-010179,34400.0,56.0,302288.0
1,S21-001-36,41502.0,2.0,166599.669999999
2,S21-001-36,41502.0,4.0,333999.62
3,S21-001-36,41502.0,9.0,744790.21
4,S21-001-36,41502.0,1.0,82466.42
6,S21-001-36,41502.0,5.0,404534.25
7,S21-001-36,41502.0,10.0,834826.049999999
8,S21-001-36,41502.0,6.0,498099.68
9,S21-001-36,41502.0,6.0,492197.22
10,S21-001-36,41502.0,4.0,326076.28
11,S21-001-36,41502.0,3.0,244103.61
12,S21-001-36,41502.0,7.0,569575.049999999
14,S21-001-36,41502.0,3.0,244664.88
15,S21-001-36,41502.0,13.0,892785.54
16,S21-001-36,41502.0,9.0,716971.47
17,S21-001-36,41502.0,4.0,302269.54
18,S21-001-36,41502.0,9.0,676513.049999999
19,S21-001-36,41502.0,3.0,223314.76
20,S21-001-36,41502.0,4.0,308400.0
21,S21-001-36,41502.0,5.0,382714.32
